,dam_stats_key,t_date,month_year,t_month,t_year,dam_name,dam_class,total_dam_capacity_ML,height_m,storage_ml,percentage_capacity
5531,4f882109-9ba1-4be3-a9f2-fd8b6687e086,2015-07-17,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,24.84,162.3,67.07
5532,38e4fc1a-ac4d-47de-bdc4-238ed9b052cc,2015-07-18,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,24.85,162.5,67.15
5533,9fc4c05d-6107-46e2-b8bb-7a9024d2c965,2015-07-19,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,25.36,174.2,71.98
5534,a9631053-8388-4d2d-8935-b424cc05f626,2015-07-20,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,25.44,176.2,72.81
5535,ea76f19a-f32e-4c9c-922c-bcdc22dcab58,2015-07-21,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,25.48,177.1,73.18
5536,7ade6e23-f786-4c87-90e7-f4da2616cdfe,2015-07-22,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,25.5,177.6,73.39
5537,082c62c6-dc70-48d8-9dce-1866b06774ae,2015-07-23,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,25.51,177.8,73.47
5538,4c939fdd-2062-4e8c-bc89-52e839a17557,2015-07-24,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,25.62,180.5,74.59
5539,d85b2294-3219-475d-96be-2f4755a1641a,2015-07-25,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,26.1,192.0,79.34
5540,fcf70982-3b9b-4ba3-8f3f-6493ebba1dbb,2015-07-26,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,26.24,195.5,80.79
5541,8c7962fa-294f-48b0-a53a-a95aa33b89ba,2015-07-27,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,26.25,195.7,80.87
5542,88284b73-e4f8-425c-b18f-7894449e7989,2015-07-28,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,26.34,198.0,81.82
5543,ae3109e9-7826-41d2-a824-506cea3b268e,2015-07-29,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,26.34,198.0,81.82
5544,4c0880ef-cba2-448a-9097-26a33a1bfc17,2015-07-30,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,26.36,198.5,82.02
5545,d4971030-00e4-4e74-a5c6-0fd761cc280c,2015-07-31,July 2015,7,2015,DE VILLIERS,Minor Dam,242.0,26.53,202.9,83.84
5546,c7886004-c627-4268-bc88-aa1e467d4bed,2015-08-01,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.7,207.4,85.70
5547,06dc1d91-2822-405a-b520-35c70c8fce5c,2015-08-02,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.75,208.7,86.24
5548,729503b7-4ee5-4795-a793-b015e38606dc,2015-08-03,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.77,209.2,86.45
5549,367da744-754c-4199-a2f4-1ec39d4291d1,2015-08-04,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.7,207.4,85.70
5550,6142118b-3e13-4b9c-a5e0-01ee1aeb264c,2015-08-05,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.6,204.7,84.59
5551,e424a4b9-6e8f-4734-a791-ec5e66b2e4bf,2015-08-06,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.5,202.1,83.51
5552,9cdb3ff6-ef0d-4395-abbc-7515e629ba11,2015-08-07,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.48,201.6,83.31
5553,855bd4ce-ba02-47b5-930e-338ea57e4f28,2015-08-08,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.45,200.8,82.98
5554,a33b7a03-e45c-46f1-b3ce-b9f2345d2a0d,2015-08-09,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.45,200.8,82.98
5555,00d75bb8-c5bf-4bb4-963a-309c91f737c6,2015-08-10,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.37,198.8,82.15
5556,5c20dc7d-2f8e-4bb7-b478-f7c9891ee17e,2015-08-11,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.32,197.5,81.61
5557,cb1f9f47-8206-480e-ab42-4bf2f535b6e0,2015-08-12,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.25,195.7,80.87
5558,3431768c-74d2-4c02-9b84-887380e5a658,2015-08-13,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.23,195.2,80.66
5559,e23f6717-e45b-4463-ae04-0c1049fe3eed,2015-08-14,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.18,194.0,80.17
5560,2fd4e305-9cb5-47d2-b031-36620b9f4243,2015-08-15,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.29,196.7,81.28
5561,2159df54-f165-4186-97ae-8f51c3502e16,2015-08-16,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.29,196.7,81.28
5562,5b615fb1-7b0b-449c-8fff-00b43819af6f,2015-08-17,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.58,204.2,84.38
5563,a073655f-f45e-49d5-9273-b5fd67dcb0e9,2015-08-18,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.66,206.3,85.25
5564,0c4487b8-773a-4463-bd4f-99a339fbd036,2015-08-19,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.7,207.4,85.70
5565,ee658a4d-65d7-4549-b84c-d54b88171226,2015-08-20,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.75,208.7,86.24
5566,139567c3-a476-43ba-ad8a-69a73edd08fd,2015-08-21,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.78,209.5,86.57
5567,3c490518-56ec-464e-85ae-9c9e8df35c02,2015-08-22,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.8,210.0,86.78
5568,e7c63bce-38ed-4317-ab78-7ab11e6c3187,2015-08-23,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.8,210.0,86.78
5569,5df071ab-9606-4324-babc-b7f654a37f83,2015-08-24,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.8,210.0,86.78
5570,24d5f3fc-03f2-4a78-982b-15566111fd57,2015-08-25,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.8,210.0,86.78
5571,3681c60c-3f89-496c-a0a7-17588c005b86,2015-08-26,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.82,210.5,86.98
5572,7e3dc93a-8a28-435a-aabe-c08a7b3aff65,2015-08-27,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.85,211.3,87.31
5573,8f6e8b83-c84b-4946-9e82-522adfb22bbc,2015-08-28,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.85,211.3,87.31
5574,7f6fcf80-4742-4345-943b-4ba76433f676,2015-08-29,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.85,211.3,87.31
5575,13142eff-c981-493a-af18-ae8011cd56ec,2015-08-30,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.85,211.3,87.31
5576,3fc71e93-fc4f-4269-9189-6a67ef81a5bd,2015-08-31,August 2015,8,2015,DE VILLIERS,Minor Dam,242.0,26.85,211.3,87.31
5577,fe557261-15eb-42a8-a294-640ba065f3c3,2015-09-01,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,26.9,212.6,87.85
5578,3e813c90-a80f-469e-83be-8ecc786b4e88,2015-09-02,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.01,215.6,89.09
5579,e3fbb885-2eb8-4552-a870-fe1c99b24f50,2015-09-03,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.03,216.1,89.30
5580,90c297c8-a194-4653-a5e8-b87c39a2cf1b,2015-09-04,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.04,216.4,89.42
5581,bd1f3519-6948-41fc-a9f7-dbb85376d592,2015-09-05,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.05,216.7,89.55
5582,70ef1091-7ca9-4478-b829-955036b31fe3,2015-09-06,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.07,217.2,89.75
5583,626e1611-0db5-487b-920a-07228ac23160,2015-09-07,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.07,217.2,89.75
5584,06e00752-8b63-40a5-b16e-4b0095c281f9,2015-09-08,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.11,218.3,90.21
5585,a6ea94f1-17f8-4a62-aa95-48c1bef0cf7c,2015-09-09,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.11,218.3,90.21
5586,5423d6dd-0be1-4179-a231-aa3222d6b5ea,2015-09-10,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.12,218.6,90.33
5587,bbde47fb-43cd-49df-b5c3-5d78e4d5bbde,2015-09-11,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.12,218.6,90.33
5588,a9de7af0-81bb-43a8-8db3-c444df5e7f25,2015-09-12,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.1,218.0,90.08
5589,2b0a41c7-ac8b-4062-b522-ecf966b0d4f9,2015-09-13,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.1,218.0,90.08
5590,4c55d7c9-87cb-4f8e-bae6-c96279f97c3e,2015-09-14,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.18,220.3,91.03
5591,44cb060e-1029-469e-b4c6-a848434ecb22,2015-09-15,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.23,221.7,91.61
5592,954b808d-e39d-41f1-a4ff-29933449ae20,2015-09-16,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.25,222.3,91.86
5593,8a665752-3371-47ab-b6e1-3c13bff12186,2015-09-17,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.28,223.2,92.23
5594,2ea98cae-6bae-408c-8e17-61caeb3d42e9,2015-09-18,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.28,223.2,92.23
5595,a90ff0da-fdf0-45c2-9b87-9b35c5143a43,2015-09-19,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.28,223.2,92.23
5596,e380f900-c3dd-4352-a500-cac4755517e4,2015-09-20,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.28,223.2,92.23
5597,c5502dd1-8387-475c-ac0b-5541e304104b,2015-09-21,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.29,223.4,92.31
5598,532ce004-eb89-4549-982e-767d1cd45ef5,2015-09-22,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.29,223.4,92.31
5599,6c5064be-5497-4a45-b261-c59e16c8b5f4,2015-09-23,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.29,223.4,92.31
5600,b23adf09-d121-4a7f-8028-c2d52e96f539,2015-09-24,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.27,222.9,92.11
5601,541ebfeb-46e4-49d3-9ab1-4b24b4f462f1,2015-09-25,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.27,222.9,92.11
5602,6d778bad-0590-47b6-93d5-57e1ee845e7c,2015-09-26,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.27,222.9,92.11
5603,d5fac81c-beb5-4201-b514-0a657205d7b8,2015-09-27,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.27,222.9,92.11
5604,7a5dbea1-abf9-4eda-a9d0-3a2813244ccb,2015-09-28,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.27,222.9,92.11
5605,1155feb9-4397-4c29-ae37-4f0278b49139,2015-09-29,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.29,223.4,92.31
5606,41266fd5-cfcb-430a-8192-107d2ddc9067,2015-09-30,September 2015,9,2015,DE VILLIERS,Minor Dam,242.0,27.29,223.4,92.31
5607,1ef56224-041c-476c-9961-47d99c5b2c76,2015-10-01,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.38,226.0,93.39
5608,cd67e264-2972-4570-911a-72e82576a85f,2015-10-02,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.45,228.2,94.30
5609,4188ece8-a860-4ece-9c70-73cedba59852,2015-10-03,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.47,228.8,94.55
5610,c6091b0e-9726-404a-90fd-8ad0e15b8d2f,2015-10-04,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.5,229.8,94.96
5611,33d84fe7-6649-40ac-adb7-68f0d1cd7608,2015-10-05,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.64,234.5,96.90
5612,aadc84f7-f706-4885-b46a-614a05b17b79,2015-10-06,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.68,235.8,97.44
5613,a09a7fdd-c8d5-42d3-9fd2-9810679ad922,2015-10-07,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.65,234.8,97.02
5614,083186fc-3afa-42e9-bde0-0d7d0af77b31,2015-10-08,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.65,234.8,97.02
5615,6221dede-b1eb-4467-9e9c-9df9e3a7bc2a,2015-10-09,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.65,234.8,97.02
5616,e5eef97a-293f-410d-ab8c-22b48df0a1e1,2015-10-10,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.55,231.5,95.66
5617,ba82f5d0-d930-4ef0-99f5-71409bc60c57,2015-10-11,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.5,229.8,94.96
5618,0cbc1c33-5c4e-4dea-bcf8-1570c22ea199,2015-10-12,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.5,229.8,94.96
5619,dc5e2f76-032c-40e0-be9d-0ba375cd5edb,2015-10-13,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.47,228.8,94.55
5620,9649ea21-0637-4c3c-ac79-0541cbcb8867,2015-10-14,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.41,226.9,93.76
5621,91bcea56-7696-4258-ba13-926339c81ff9,2015-10-15,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.36,225.5,93.18
5622,78dcd0d5-f73a-4ca3-890b-a435068b519c,2015-10-16,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.0,215.3,88.97
5623,c05e9180-4df2-4442-b3a0-829c614b3760,2015-10-17,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.24,222.0,91.74
5624,593fa7aa-d0fe-4fbb-a052-da80d84e9ada,2015-10-18,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.16,219.7,90.79
5625,7baba331-aa98-4460-bc0c-162dfb359f8f,2015-10-19,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.08,217.5,89.88
5626,9b56989e-4228-4ea2-9670-85eb3eef26a7,2015-10-20,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,27.0,215.3,88.97
5627,92db07c7-28de-4967-9dfd-46c3b9b44a20,2015-10-21,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.91,212.9,87.98
5628,a4b49d2c-083e-4a38-a421-39cf05259de3,2015-10-22,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.82,210.5,86.98
5629,841480e4-b43d-4788-a7e3-84a81172218d,2015-10-23,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.72,207.9,85.91
5630,f847229d-eacc-48ab-b958-144bdb776c6d,2015-10-24,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.62,205.3,84.83
5631,7ae083b5-5bc7-44e1-ac54-5f4d640722b7,2015-10-25,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.55,203.4,84.05
5632,d8a2f935-8291-4487-ac38-789c82866d22,2015-10-26,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.48,201.6,83.31
5633,b7f4c362-c047-499d-890e-f0638f39a532,2015-10-27,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.36,198.5,82.02
5634,df77a65c-7111-42d0-82c9-b712df981029,2015-10-28,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.29,196.7,81.28
5635,28e8225a-89cd-4f19-8ef7-358f80be8583,2015-10-29,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.24,195.5,80.79
5636,4bd0325c-53a2-4983-a197-e454bf7fe132,2015-10-30,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.24,195.5,80.79
5637,96ee6406-18cf-434d-8773-b1199f486baa,2015-10-31,October 2015,10,2015,DE VILLIERS,Minor Dam,242.0,26.31,197.3,81.53
5638,898a45c5-348a-48b7-af6a-3ede5a238ec5,2015-11-01,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.21,194.7,80.45
5639,4210efe1-38fe-4054-8f0e-486f7efe20fc,2015-11-02,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.22,195.0,80.58
5640,45dbf0d7-2e5c-45b2-8c2a-e3a9308b0574,2015-11-03,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.32,197.5,81.61
5641,d3ce82d8-8eaf-44b0-8a06-7401fa2bc64e,2015-11-04,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.32,197.5,81.61
5642,a1cc7ed4-6a35-40c7-ad46-319a3ddaf971,2015-11-05,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.33,197.8,81.74
5643,e969bf88-bf21-4411-a6df-d1d881509fe9,2015-11-06,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.33,197.8,81.74
5644,83214af2-7a73-49f4-9178-cd0f1c7cd5ed,2015-11-07,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.32,197.5,81.61
5645,2b80e21a-d929-4157-b56b-48d517dcba4d,2015-11-08,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.33,197.8,81.74
5646,1849aeb8-4296-4c5b-a55b-04606ce125f1,2015-11-09,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.32,197.5,81.61
5647,191d05db-ea21-4f72-9cfa-01e8b82e4a00,2015-11-10,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.3,197.0,81.40
5648,da90b373-73c5-4f7b-91ee-178032f0236b,2015-11-11,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.3,197.0,81.40
5649,89156594-30bb-499f-98c7-3143c57c661a,2015-11-12,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.3,197.0,81.40
5650,ea2e3bc9-ef2b-4987-897e-e56b6bea50dd,2015-11-13,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.3,197.0,81.40
5651,ec287ac2-095f-40e0-b042-d1456aef2c21,2015-11-14,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.3,197.0,81.40
5652,6e96864c-65fe-4ae2-ab22-145f1a26eee7,2015-11-15,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.25,195.7,80.87
5653,dcde5c62-5df6-4432-9275-3dd0de322b68,2015-11-16,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.24,195.5,80.79
5654,ff3403d9-04ee-4075-a87a-5a81fa05cd89,2015-11-17,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.22,195.0,80.58
5655,fa556d6f-8b66-4c40-802e-ed8221bfdea2,2015-11-18,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.2,194.5,80.37
5656,8f7808d6-273e-4f52-ad62-f06f196091b8,2015-11-19,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.19,194.2,80.25
5657,405739a4-9fc5-4e85-b42a-9eb3d1aff105,2015-11-20,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.18,194.0,80.17
5658,b113a385-58d7-4c3c-9118-e7b5b192cdb5,2015-11-21,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.19,194.2,80.25
5659,9a4beacd-1e0b-4505-915a-c9772d6bfde0,2015-11-22,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.19,194.2,80.25
5660,91fb0228-9ed4-4f4b-89ac-d83410016899,2015-11-23,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.19,194.2,80.25
5661,118010e8-e3f6-428e-a038-89a81590cb22,2015-11-24,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.17,193.7,80.04
5662,21901e2a-dd67-4843-890f-427964c052a3,2015-11-25,November 2015,11,2015,DE VILLIERS,Minor Dam,242.0,26.16,193.5,79.96
